"seqnames"	"start"	"end"	"width"	"strand"	"V4"	"V5"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"ENSEMBL"	"transcriptId"	"distanceToTSS"	"ENTREZID"	"SYMBOL"	"GENENAME"	"gene_name"	"fold_enrichment"	"-log10(pvalue)"	"-log10(qvalue)"
"chr3"	179652541	179653069	529	"*"	"pool_peak_13692"	265	"Promoter (<=1kb)"	3	179653040	179789401	136362	1	"ENSG00000058056"	"ENST00000263966.8"	0	"8975"	"USP13"	"ubiquitin specific peptidase 13"	"USP13"	10.7366	29.8112	26.5446
"chr3"	182793085	182794128	1044	"*"	"pool_peak_13700"	220	"Promoter (<=1kb)"	3	182793503	182836624	43122	1	"ENSG00000058063"	"ENST00000493826.1"	0	"23200"	"ATP11B"	"ATPase phospholipid transporting 11B (putative)"	"ATP11B"	7.24281	25.3059	22.0807
"chr3"	183253097	183254777	1681	"*"	"pool_peak_13706"	80	"Promoter (<=1kb)"	3	183253253	183273385	20133	1	"ENSG00000176597"	"ENST00000326505.4"	0	"84002"	"B3GNT5"	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5"	"B3GNT5"	4.92631	10.8854	8.0138
"chr3"	183635852	183637080	1229	"*"	"pool_peak_13710"	241	"Promoter (<=1kb)"	3	183636571	183650733	14163	1	"ENSG00000114796"	"ENST00000468001.1"	0	"54800"	"KLHL24"	"kelch like family member 24"	"KLHL24"	7.38296	27.3187	24.1103
"chr3"	183697680	183698309	630	"*"	"pool_peak_13711"	165	"Promoter (<=1kb)"	3	183697797	183812624	114828	1	"ENSG00000163872"	"ENST00000305135.10"	0	"55689"	"YEATS2"	"YEATS domain containing 2"	"YEATS2"	8.46258	19.6574	16.5528
"chr3"	184174647	184175321	675	"*"	"pool_peak_13715"	104	"Promoter (<=1kb)"	3	184174689	184184091	9403	1	"ENSG00000161203"	"ENST00000382456.7"	0	"1173"	"AP2M1"	"adaptor related protein complex 2 subunit mu 1"	"AP2M1"	6.88991	13.3975	10.4637
"chr3"	184259584	184261493	1910	"*"	"pool_peak_13717"	103	"Promoter (<=1kb)"	3	184259213	184261553	2341	2	"ENSG00000163888"	"ENST00000296238.4"	60	"94032"	"CAMK2N2"	"calcium/calmodulin dependent protein kinase II inhibitor 2"	"CAMK2N2"	6.02762	13.268	10.3283
"chr3"	184298972	184299520	549	"*"	"pool_peak_13718"	113	"Promoter (<=1kb)"	3	184299198	184302692	3495	1	"ENSG00000175166"	"ENST00000417952.5"	0	"5708"	"PSMD2"	"proteasome 26S subunit, non-ATPase 2"	"PSMD2"	8.1665	14.2995	11.3303
"chr3"	184361327	184363274	1948	"*"	"pool_peak_13721"	109	"Promoter (<=1kb)"	3	184346185	184361605	15421	2	"ENSG00000114859"	"ENST00000265593.9"	0	"1181"	"CLCN2"	"chloride voltage-gated channel 2"	"CLCN2"	6.00008	13.8785	10.9186
"chr3"	184569016	184569539	524	"*"	"pool_peak_13724"	92	"Intron (ENST00000330394.3/ENSG00000182580.3, intron 1 of 15)"	3	184561785	184582408	20624	1	"ENSG00000182580"	"ENST00000330394.3"	7231	"2049"	"EPHB3"	"EPH receptor B3"	"EPHB3"	6.93435	12.1407	9.22612
"chr3"	185823441	185826198	2758	"*"	"pool_peak_13735"	101	"Promoter (<=1kb)"	3	185643130	185825042	181913	2	"ENSG00000073792"	"ENST00000382199.7"	0	"10644"	"IGF2BP2"	"insulin like growth factor 2 mRNA binding protein 2"	"IGF2BP2"	5.22057	13.0525	10.1368
"chr3"	186108732	186109329	598	"*"	"pool_peak_13736"	233	"Promoter (<=1kb)"	3	186046314	186109089	62776	2	"ENSG00000244405"	"ENST00000306376.10"	0	"2119"	"ETV5"	"ETS variant transcription factor 5"	"ETV5"	10.3536	26.5729	23.3286
"chr3"	186567096	186567678	583	"*"	"pool_peak_13739"	199	"Promoter (<=1kb)"	3	186567403	186585800	18398	1	"ENSG00000090520"	"ENST00000439351.5"	0	"51726"	"DNAJB11"	"DnaJ heat shock protein family (Hsp40) member B11"	"DNAJB11"	9.24085	23.1059	19.9462
"chr3"	188153754	188154475	722	"*"	"pool_peak_13750"	659	"Promoter (<=1kb)"	3	188153872	188609184	455313	1	"ENSG00000145012"	"ENST00000416784.5"	0	"4026"	"LPP"	"LIM domain containing preferred translocation partner in lipoma"	"LPP"	11.3878	69.798	65.9435
"chr3"	190120227	190120914	688	"*"	"pool_peak_13757"	89	"Promoter (<=1kb)"	3	189956728	190120897	164170	2	"ENSG00000090530"	"ENST00000319332.10"	0	"55214"	"P3H2"	"prolyl 3-hydroxylase 2"	"P3H2"	7.18326	11.8448	8.90289
"chr3"	190513556	190514136	581	"*"	"pool_peak_13758"	387	"Promoter (<=1kb)"	3	190514051	190651519	137469	1	"ENSG00000196083"	"ENST00000072516.7"	0	"3556"	"IL1RAP"	"interleukin 1 receptor accessory protein"	"IL1RAP"	11.7438	42.2589	38.7829
"chr3"	190862747	190863314	568	"*"	"pool_peak_13759"	393	"Promoter (<=1kb)"	3	190852737	190862694	9958	2	"ENSG00000205835"	"ENST00000442080.6"	-53	"647309"	"GMNC"	"geminin coiled-coil domain containing"	"GMNC"	13.3393	42.8813	39.3662
"chr3"	191329277	191329846	570	"*"	"pool_peak_13761"	141	"Promoter (<=1kb)"	3	191329394	191398659	69266	1	"ENSG00000152492"	"ENST00000392455.9"	0	"152137"	"CCDC50"	"coiled-coil domain containing 50"	"CCDC50"	9.18469	17.1916	14.1609
"chr3"	192409588	192410301	714	"*"	"pool_peak_13764"	94	"Promoter (<=1kb)"	3	192142509	192409049	266541	2	"ENSG00000114279"	"ENST00000454309.6"	-539	"2257"	"FGF12"	"fibroblast growth factor 12"	"FGF12"	7.08517	12.345	9.40927
"chr3"	192917659	192918265	607	"*"	"pool_peak_13766"	82	"Promoter (<=1kb)"	3	192796815	192917856	121042	2	"ENSG00000180611"	"ENST00000392452.3"	0	"151963"	"MB21D2"	"Mab-21 domain containing 2"	"MB21D2"	6.83795	11.0754	8.20656
"chr3"	194141312	194142079	768	"*"	"pool_peak_13773"	112	"Distal Intergenic"	3	194145674	194145971	298	1	"ENSG00000242201"	"ENST00000487718.3"	-3595	NA	NA	NA	"RN7SL215P"	7.09995	14.1958	11.2331
"chr3"	194486445	194487834	1390	"*"	"pool_peak_13780"	125	"Promoter (<=1kb)"	3	194402674	194487002	84329	2	"ENSG00000133657"	"ENST00000645538.1"	0	"79572"	"ATP13A3"	"ATPase 13A3"	"ATP13A3"	7.1399	15.5411	12.591
"chr3"	194583684	194584253	570	"*"	"pool_peak_13782"	142	"Promoter (<=1kb)"	3	194584004	194584908	905	1	"ENSG00000231770"	"ENST00000666676.1"	0	NA	NA	NA	"TMEM44-AS1"	8.74168	17.2339	14.2094
"chr3"	194632938	194633734	797	"*"	"pool_peak_13783"	161	"Promoter (<=1kb)"	3	194587673	194633421	45749	2	"ENSG00000145014"	"ENST00000392432.6"	0	"93109"	"TMEM44"	"transmembrane protein 44"	"TMEM44"	7.33655	19.1173	16.1051
"chr3"	195106283	195106833	551	"*"	"pool_peak_13787"	89	"Intron (ENST00000310380.11/ENSG00000173950.16, intron 3 of 3)"	3	195094588	195096057	1470	1	"ENSG00000233303"	"ENST00000458531.1"	11695	"100874528"	"XXYLT1-AS1"	"XXYLT1 antisense RNA 1"	"XXYLT1-AS1"	6.24515	11.8494	8.92064
"chr3"	195259839	195260488	650	"*"	"pool_peak_13788"	93	"Promoter (<=1kb)"	3	195180394	195260080	79687	2	"ENSG00000173950"	"ENST00000494175.1"	0	"152002"	"XXYLT1"	"xyloside xylosyltransferase 1"	"XXYLT1"	6.80687	12.2468	9.31879
"chr3"	195270534	195271406	873	"*"	"pool_peak_13789"	322	"Promoter (<=1kb)"	3	195068284	195271159	202876	2	"ENSG00000173950"	"ENST00000310380.11"	0	"152002"	"XXYLT1"	"xyloside xylosyltransferase 1"	"XXYLT1"	8.73185	35.5829	32.2405
"chr3"	195442560	195443351	792	"*"	"pool_peak_13791"	196	"Promoter (<=1kb)"	3	195274745	195443020	168276	2	"ENSG00000114331"	"ENST00000326793.11"	0	"23527"	"ACAP2"	"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2"	"ACAP2"	8.72069	22.8031	19.6611
"chr3"	195747814	195748294	481	"*"	"pool_peak_13793"	129	"Intron (ENST00000308466.12/ENSG00000145113.22, intron 22 of 22)"	3	195749856	195752520	2665	2	"ENSG00000145113"	"ENST00000467235.1"	4226	"4585"	"MUC4"	"mucin 4, cell surface associated"	"MUC4"	8.32123	15.9571	12.9443
"chr3"	196081495	196082156	662	"*"	"pool_peak_13800"	174	"Promoter (<=1kb)"	3	196049284	196082090	32807	2	"ENSG00000072274"	"ENST00000360110.9"	0	"7037"	"TFRC"	"transferrin receptor"	"TFRC"	9.41538	20.5615	17.4289
"chr3"	196287808	196288334	527	"*"	"pool_peak_13802"	107	"Promoter (<=1kb)"	3	196247508	196287957	40450	2	"ENSG00000161217"	"ENST00000443555.1"	0	"5130"	"PCYT1A"	"phosphate cytidylyltransferase 1, choline, alpha"	"PCYT1A"	8.26559	13.7377	10.7708
"chr3"	196317471	196318351	881	"*"	"pool_peak_13803"	331	"Promoter (<=1kb)"	3	196291219	196318214	26996	2	"ENSG00000213123"	"ENST00000426563.5"	0	"255758"	"TCTEX1D2"	"Tctex1 domain containing 2"	"TCTEX1D2"	9.53621	36.546	33.1561
"chr3"	196568511	196569013	503	"*"	"pool_peak_13807"	312	"Promoter (<=1kb)"	3	196568611	196587287	18677	1	"ENSG00000174013"	"ENST00000440469.1"	0	"200933"	"FBXO45"	"F-box protein 45"	"FBXO45"	11.4972	34.6017	31.2251
"chr3"	196712194	196712857	664	"*"	"pool_peak_13811"	147	"Promoter (<=1kb)"	3	196712358	196736007	23650	1	"ENSG00000163964"	"ENST00000392391.7"	0	"54965"	"PIGX"	"phosphatidylinositol glycan anchor biosynthesis class X"	"PIGX"	8.1522	17.8764	14.7977
"chr3"	196739796	196740498	703	"*"	"pool_peak_13812"	301	"Promoter (<=1kb)"	3	196739857	196832647	92791	1	"ENSG00000180370"	"ENST00000327134.7"	0	"5062"	"PAK2"	"p21 (RAC1) activated kinase 2"	"PAK2"	10.8469	33.5737	30.1804
"chr3"	196867580	196868354	775	"*"	"pool_peak_13813"	218	"Promoter (<=1kb)"	3	196867856	196931035	63180	1	"ENSG00000119231"	"ENST00000445299.6"	0	"205564"	"SENP5"	"SUMO specific peptidase 5"	"SENP5"	8.75306	25.1001	21.8773
"chr3"	196942589	196943172	584	"*"	"pool_peak_13814"	106	"Promoter (<=1kb)"	3	196935409	196942594	7186	2	"ENSG00000114503"	"ENST00000428425.1"	0	"22916"	"NCBP2"	"nuclear cap binding protein subunit 2"	"NCBP2"	8.0386	13.6389	10.6761
"chr3"	197028980	197030529	1550	"*"	"pool_peak_13817"	119	"Promoter (<=1kb)"	3	197001740	197029817	28078	2	"ENSG00000163975"	"ENST00000296350.10"	0	"4241"	"MELTF"	"melanotransferrin"	"MELTF"	5.25934	14.9229	11.9695
"chr3"	197297526	197298283	758	"*"	"pool_peak_13820"	233	"Promoter (<=1kb)"	3	197042938	197297853	254916	2	"ENSG00000075711"	"ENST00000671185.1"	0	"1739"	"DLG1"	"discs large MAGUK scaffold protein 1"	"DLG1"	8.75877	26.6284	23.3898
"chr3"	197736476	197737053	578	"*"	"pool_peak_13827"	117	"Promoter (<=1kb)"	3	197668867	197736904	68038	2	"ENSG00000145016"	"ENST00000296343.10"	0	"9711"	"RUBCN"	"rubicon autophagy regulator"	"RUBCN"	8.04398	14.7024	11.7175
"chr3"	197749486	197750552	1067	"*"	"pool_peak_13828"	178	"Promoter (<=1kb)"	3	197749533	197773436	23904	1	"ENSG00000122068"	"ENST00000494309.5"	0	"84248"	"FYTTD1"	"forty-two-three domain containing 1"	"FYTTD1"	8.03744	20.9611	17.8827
"chr4"	673886	674860	975	"*"	"pool_peak_13833"	131	"Promoter (<=1kb)"	4	672436	674121	1686	2	"ENSG00000169020"	"ENST00000515202.5"	0	"521"	"ATP5ME"	"ATP synthase membrane subunit e"	"ATP5ME"	6.95465	16.1079	13.1224
"chr4"	705547	706285	739	"*"	"pool_peak_13836"	438	"Promoter (<=1kb)"	4	705748	734943	29196	1	"ENSG00000185619"	"ENST00000419774.5"	0	"10336"	"PCGF3"	"polycomb group ring finger 3"	"PCGF3"	10.9903	47.3871	43.8041
"chr4"	722293	723501	1209	"*"	"pool_peak_13837"	102	"Promoter (<=1kb)"	4	722275	724034	1760	2	"ENSG00000248416"	"ENST00000502923.1"	533	NA	NA	NA	"AC107464.1"	5.05601	13.1236	10.2021
"chr4"	825306	826173	868	"*"	"pool_peak_13843"	156	"Promoter (<=1kb)"	4	784957	826129	41173	2	"ENSG00000168993"	"ENST00000304062.11"	0	"10815"	"CPLX1"	"complexin 1"	"CPLX1"	7.01054	18.7299	15.6185
"chr4"	926538	927097	560	"*"	"pool_peak_13846"	199	"Intron (ENST00000314167.9/ENSG00000178950.17, intron 1 of 27)"	4	849676	932187	82512	2	"ENSG00000178950"	"ENST00000618573.4"	5090	"2580"	"GAK"	"cyclin G associated kinase"	"GAK"	9.53366	23.1252	19.9647
"chr4"	973027	974269	1243	"*"	"pool_peak_13852"	121	"Promoter (<=1kb)"	4	958887	973569	14683	2	"ENSG00000145214"	"ENST00000273814.8"	0	"1609"	"DGKQ"	"diacylglycerol kinase theta"	"DGKQ"	6.20281	15.147	12.1765
"chr4"	986880	987452	573	"*"	"pool_peak_13853"	521	"Promoter (<=1kb)"	4	986997	1004529	17533	1	"ENSG00000127415"	"ENST00000247933.9"	0	"3425"	"IDUA"	"alpha-L-iduronidase"	"IDUA"	11.477	55.7864	52.1047
"chr4"	1024138	1025293	1156	"*"	"pool_peak_13857"	103	"Promoter (2-3kb)"	4	1027678	1028972	1295	1	"ENSG00000250259"	"ENST00000503095.1"	-2385	NA	NA	NA	"AC019103.1"	6.46904	13.2459	10.3153
"chr4"	1248026	1249708	1683	"*"	"pool_peak_13863"	191	"Promoter (<=1kb)"	4	1211445	1249130	37686	2	"ENSG00000159692"	"ENST00000382952.8"	0	"1487"	"CTBP1"	"C-terminal binding protein 1"	"CTBP1"	6.13134	22.2589	19.1182
"chr4"	1289310	1290143	834	"*"	"pool_peak_13864"	107	"Promoter (<=1kb)"	4	1289887	1339177	49291	1	"ENSG00000090316"	"ENST00000505177.6"	0	"10296"	"MAEA"	"macrophage erythroblast attacher"	"MAEA"	7.0255	13.7473	10.7789
"chr4"	1346455	1347649	1195	"*"	"pool_peak_13867"	249	"Promoter (<=1kb)"	4	1347208	1388049	40842	1	"ENSG00000163945"	"ENST00000389851.10"	0	"57654"	"UVSSA"	"UV stimulated scaffold protein A"	"UVSSA"	6.72949	28.175	24.9605
"chr4"	1363755	1364180	426	"*"	"pool_peak_13868"	82	"Promoter (1-2kb)"	4	1366077	1386258	20182	1	"ENSG00000163945"	"ENST00000511563.5"	-1897	"57654"	"UVSSA"	"UV stimulated scaffold protein A"	"UVSSA"	7.12899	11.1513	8.25449
"chr4"	1520439	1521391	953	"*"	"pool_peak_13872"	194	"Distal Intergenic"	4	1550284	1550572	289	1	"ENSG00000272783"	"ENST00000608161.1"	-28893	NA	NA	NA	"AC147067.2"	7.22499	22.5055	19.4189
"chr4"	1579025	1580739	1715	"*"	"pool_peak_13874"	118	"Promoter (<=1kb)"	4	1574062	1580253	6192	2	"ENSG00000244459"	"ENST00000466692.1"	0	NA	NA	NA	"AC147067.1"	5.38686	14.8233	11.8599
"chr4"	1683838	1684971	1134	"*"	"pool_peak_13878"	296	"Promoter (<=1kb)"	4	1639881	1684261	44381	2	"ENSG00000174137"	"ENST00000308132.10"	0	"152877"	"FAM53A"	"family with sequence similarity 53 member A"	"FAM53A"	7.5352	32.9752	29.6382
"chr4"	1711772	1712784	1013	"*"	"pool_peak_13879"	355	"Promoter (<=1kb)"	4	1692731	1712319	19589	2	"ENSG00000163950"	"ENST00000489418.6"	0	"7884"	"SLBP"	"stem-loop binding protein"	"SLBP"	7.91111	39.0038	35.5902
"chr4"	1720650	1721892	1243	"*"	"pool_peak_13880"	197	"Promoter (<=1kb)"	4	1721078	1745127	24050	1	"ENSG00000013810"	"ENST00000651472.1"	0	"10460"	"TACC3"	"transforming acidic coiled-coil containing protein 3"	"TACC3"	6.94795	22.8971	19.7171
"chr4"	1766916	1767372	457	"*"	"pool_peak_13882"	130	"Distal Intergenic"	4	1744439	1745076	638	1	"ENSG00000013810"	"ENST00000484264.1"	22477	"10460"	"TACC3"	"transforming acidic coiled-coil containing protein 3"	"TACC3"	6.93049	16.1037	13.052
"chr4"	1792808	1793415	608	"*"	"pool_peak_13883"	95	"Promoter (<=1kb)"	4	1793293	1808872	15580	1	"ENSG00000068078"	"ENST00000412135.7"	0	"2261"	"FGFR3"	"fibroblast growth factor receptor 3"	"FGFR3"	5.89471	12.4385	9.51576
"chr4"	1855551	1856375	825	"*"	"pool_peak_13886"	278	"Promoter (<=1kb)"	4	1811479	1856156	44678	2	"ENSG00000168924"	"ENST00000302787.3"	0	"3954"	"LETM1"	"leucine zipper and EF-hand containing transmembrane protein 1"	"LETM1"	8.72521	31.11	27.8319
"chr4"	1870524	1871830	1307	"*"	"pool_peak_13888"	192	"Promoter (<=1kb)"	4	1871393	1982192	110800	1	"ENSG00000109685"	"ENST00000508803.6"	0	"7468"	"NSD2"	"nuclear receptor binding SET domain protein 2"	"NSD2"	6.55975	22.3287	19.2369
"chr4"	2008978	2009847	870	"*"	"pool_peak_13891"	116	"Promoter (<=1kb)"	4	1982717	2009235	26519	2	"ENSG00000185049"	"ENST00000542778.5"	0	"7469"	"NELFA"	"negative elongation factor complex member A"	"NELFA"	7.30562	14.6535	11.6953
"chr4"	2041984	2042691	708	"*"	"pool_peak_13892"	101	"Promoter (<=1kb)"	4	2041993	2043970	1978	1	"ENSG00000243449"	"ENST00000409248.8"	0	"401115"	"C4orf48"	"chromosome 4 open reading frame 48"	"C4orf48"	5.90171	13.0733	10.1199
"chr4"	2261589	2262841	1253	"*"	"pool_peak_13898"	218	"Promoter (<=1kb)"	4	2247432	2262109	14678	2	"ENSG00000123933"	"ENST00000337190.7"	0	"10608"	"MXD4"	"MAX dimerization protein 4"	"MXD4"	7.41382	25.0984	21.8871
"chr4"	2462290	2463143	854	"*"	"pool_peak_13904"	146	"Promoter (<=1kb)"	4	2462220	2497012	34793	1	"ENSG00000063978"	"ENST00000503659.5"	70	"6047"	"RNF4"	"ring finger protein 4"	"RNF4"	7.35205	17.6636	14.6055
"chr4"	2535808	2537392	1585	"*"	"pool_peak_13906"	229	"Promoter (<=1kb)"	4	2536647	2732573	195927	1	"ENSG00000125386"	"ENST00000637812.2"	0	"8603"	"FAM193A"	"family with sequence similarity 193 member A"	"FAM193A"	7.42509	26.1237	22.9676
"chr4"	2755952	2756616	665	"*"	"pool_peak_13907"	281	"Promoter (<=1kb)"	4	2741648	2756331	14684	2	"ENSG00000168884"	"ENST00000510267.5"	0	"79155"	"TNIP2"	"TNFAIP3 interacting protein 2"	"TNIP2"	8.72442	31.4287	28.1384
"chr4"	2763788	2764311	524	"*"	"pool_peak_13908"	104	"Distal Intergenic"	4	2741698	2756342	14645	2	"ENSG00000168884"	"ENST00000503235.1"	-7446	"79155"	"TNIP2"	"TNFAIP3 interacting protein 2"	"TNIP2"	7.7651	13.4394	10.4696
"chr4"	2843398	2844097	700	"*"	"pool_peak_13911"	171	"Promoter (<=1kb)"	4	2843857	2900313	56457	1	"ENSG00000087274"	"ENST00000508684.5"	0	"118"	"ADD1"	"adducin 1"	"ADD1"	8.59219	20.3134	17.1768
"chr4"	2934307	2935180	874	"*"	"pool_peak_13912"	187	"Promoter (<=1kb)"	4	2930567	2934825	4259	2	"ENSG00000109736"	"ENST00000355443.9"	0	"10227"	"MFSD10"	"major facilitator superfamily domain containing 10"	"MFSD10"	7.13995	21.8175	18.7075
"chr4"	2963074	2964035	962	"*"	"pool_peak_13913"	233	"Promoter (<=1kb)"	4	2937936	2963406	25471	2	"ENSG00000087269"	"ENST00000416614.7"	0	"8602"	"NOP14"	"NOP14 nucleolar protein"	"NOP14"	8.18492	26.5715	23.3695
"chr4"	3073840	3074895	1056	"*"	"pool_peak_13914"	483	"Promoter (<=1kb)"	4	3074681	3243960	169280	1	"ENSG00000197386"	"ENST00000355072.10"	0	"3064"	"HTT"	"huntingtin"	"HTT"	8.15128	51.9961	48.3639
"chr4"	3462993	3463736	744	"*"	"pool_peak_13920"	163	"Promoter (<=1kb)"	4	3463306	3494482	31177	1	"ENSG00000175920"	"ENST00000340083.6"	0	"285489"	"DOK7"	"docking protein 7"	"DOK7"	7.80289	19.4567	16.371
"chr4"	3765269	3765734	466	"*"	"pool_peak_13926"	82	"Promoter (<=1kb)"	4	3766348	3768491	2144	1	"ENSG00000184160"	"ENST00000509482.1"	-614	"152"	"ADRA2C"	"adrenoceptor alpha 2C"	"ADRA2C"	6.60872	11.1646	8.27359
"chr4"	4575198	4575876	679	"*"	"pool_peak_13930"	93	"Intron (ENST00000664571.1/ENSG00000247708.8, intron 2 of 4)"	4	4542418	4545060	2643	1	"ENSG00000247708"	"ENST00000514763.1"	32780	"100507266"	"STX18-AS1"	"STX18 antisense RNA 1 (head to head)"	"STX18-AS1"	7.36014	12.2811	9.37043
"chr4"	5887798	5888567	770	"*"	"pool_peak_13942"	82	"Promoter (<=1kb)"	4	5748084	5888471	140388	2	"ENSG00000072832"	"ENST00000506216.5"	0	"1400"	"CRMP1"	"collapsin response mediator protein 1"	"CRMP1"	5.65022	11.1501	8.25081
"chr4"	6200039	6200927	889	"*"	"pool_peak_13945"	88	"Promoter (<=1kb)"	4	6026199	6200549	174351	2	"ENSG00000152969"	"ENST00000409021.9"	0	"152789"	"JAKMIP1"	"janus kinase and microtubule interacting protein 1"	"JAKMIP1"	6.2007	11.8158	8.89095
"chr4"	6470672	6471341	670	"*"	"pool_peak_13952"	90	"Promoter (<=1kb)"	4	6380033	6471686	91654	2	"ENSG00000074211"	"ENST00000507028.1"	345	"5522"	"PPP2R2C"	"protein phosphatase 2 regulatory subunit Bgamma"	"PPP2R2C"	6.67872	11.9417	9.01679
"chr4"	6574832	6575421	590	"*"	"pool_peak_13954"	243	"Promoter (<=1kb)"	4	6575189	6621354	46166	1	"ENSG00000013288"	"ENST00000504248.5"	0	"23324"	"MAN2B2"	"mannosidase alpha class 2B member 2"	"MAN2B2"	10.3952	27.6266	24.3677
"chr4"	6716071	6716691	621	"*"	"pool_peak_13959"	100	"Promoter (<=1kb)"	4	6716174	6717664	1491	1	"ENSG00000186222"	"ENST00000320776.5"	0	"55330"	"BLOC1S4"	"biogenesis of lysosomal organelles complex 1 subunit 4"	"BLOC1S4"	7.41011	13.0019	10.0641
"chr4"	6782149	6783550	1402	"*"	"pool_peak_13961"	105	"Promoter (<=1kb)"	4	6782642	6824684	42043	1	"ENSG00000170871"	"ENST00000508423.1"	0	"9778"	"KIAA0232"	"KIAA0232"	"KIAA0232"	5.58132	13.553	10.5925
"chr4"	6909256	6910006	751	"*"	"pool_peak_13964"	186	"Promoter (<=1kb)"	4	6909444	7033118	123675	1	"ENSG00000132405"	"ENST00000448507.5"	0	"57533"	"TBC1D14"	"TBC1 domain family member 14"	"TBC1D14"	7.48216	21.8062	18.6563
"chr4"	6987032	6987576	545	"*"	"pool_peak_13966"	402	"Promoter (<=1kb)"	4	6987162	7033114	45953	1	"ENSG00000132405"	"ENST00000451522.6"	0	"57533"	"TBC1D14"	"TBC1 domain family member 14"	"TBC1D14"	12.5153	43.7843	40.2424
"chr4"	7067615	7068227	613	"*"	"pool_peak_13969"	107	"Promoter (<=1kb)"	4	7058895	7068064	9170	2	"ENSG00000109519"	"ENST00000264954.5"	0	"80273"	"GRPEL1"	"GrpE like 1, mitochondrial"	"GRPEL1"	7.91416	13.7152	10.755
"chr4"	7939431	7940152	722	"*"	"pool_peak_13975"	180	"Promoter (<=1kb)"	4	7758715	7939926	181212	2	"ENSG00000196526"	"ENST00000358461.6"	0	"60312"	"AFAP1"	"actin filament associated protein 1"	"AFAP1"	7.89353	21.127	18.0031
"chr4"	8158439	8159257	819	"*"	"pool_peak_13977"	157	"Promoter (<=1kb)"	4	7965312	8158811	193500	2	"ENSG00000163995"	"ENST00000361737.9"	0	"84448"	"ABLIM2"	"actin binding LIM protein family member 2"	"ABLIM2"	7.71631	18.8495	15.79
"chr4"	8428023	8428438	416	"*"	"pool_peak_13981"	81	"Promoter (<=1kb)"	4	8410282	8428461	18180	2	"ENSG00000087008"	"ENST00000514423.1"	23	"8310"	"ACOX3"	"acyl-CoA oxidase 3, pristanoyl"	"ACOX3"	7.25085	11.0257	8.11739
"chr4"	8440699	8441185	487	"*"	"pool_peak_13982"	170	"Promoter (<=1kb)"	4	8366282	8440723	74442	2	"ENSG00000087008"	"ENST00000356406.10"	0	"8310"	"ACOX3"	"acyl-CoA oxidase 3, pristanoyl"	"ACOX3"	10.1439	20.1892	17.0496
"chr4"	8592655	8593030	376	"*"	"pool_peak_13984"	93	"Promoter (<=1kb)"	4	8592660	8619759	27100	1	"ENSG00000109625"	"ENST00000382480.6"	0	"8532"	"CPZ"	"carboxypeptidase Z"	"CPZ"	7.66234	12.3056	9.35395
"chr4"	10116381	10117275	895	"*"	"pool_peak_13989"	208	"Promoter (<=1kb)"	4	10074339	10116799	42461	2	"ENSG00000071127"	"ENST00000499869.7"	0	"9948"	"WDR1"	"WD repeat domain 1"	"WDR1"	7.25866	24.0053	20.8537
"chr4"	13484012	13484733	722	"*"	"pool_peak_13992"	220	"Promoter (<=1kb)"	4	13367724	13484331	116608	2	"ENSG00000157869"	"ENST00000508274.5"	0	"9364"	"RAB28"	"RAB28, member RAS oncogene family"	"RAB28"	9.5133	25.292	22.0599
"chr4"	15002060	15003597	1538	"*"	"pool_peak_13999"	184	"Promoter (<=1kb)"	4	15002674	15066626	63953	1	"ENSG00000137449"	"ENST00000345451.8"	0	"132864"	"CPEB2"	"cytoplasmic polyadenylation element binding protein 2"	"CPEB2"	5.90626	21.5457	18.458
"chr4"	15654728	15656014	1287	"*"	"pool_peak_14001"	92	"Promoter (<=1kb)"	4	15604381	15655357	50977	2	"ENSG00000118564"	"ENST00000341285.8"	0	"26234"	"FBXL5"	"F-box and leucine rich repeat protein 5"	"FBXL5"	5.92783	12.1928	9.27949
"chr4"	15905724	15906341	618	"*"	"pool_peak_14004"	239	"Distal Intergenic"	4	15935577	15938740	3164	2	"ENSG00000137440"	"ENST00000382333.2"	32399	"9982"	"FGFBP1"	"fibroblast growth factor binding protein 1"	"FGFBP1"	10.8582	27.1201	23.9028
"chr4"	17511727	17512424	698	"*"	"pool_peak_14010"	111	"Promoter (<=1kb)"	4	17460261	17512089	51829	2	"ENSG00000151552"	"ENST00000513615.5"	0	"5860"	"QDPR"	"quinoid dihydropteridine reductase"	"QDPR"	7.5246	14.1154	11.1547
"chr4"	17576990	17577618	629	"*"	"pool_peak_14011"	235	"Promoter (<=1kb)"	4	17577192	17607968	30777	1	"ENSG00000002549"	"ENST00000226299.8"	0	"51056"	"LAP3"	"leucine aminopeptidase 3"	"LAP3"	10.4323	26.7559	23.5162
"chr4"	17810941	17811431	491	"*"	"pool_peak_14015"	96	"Promoter (<=1kb)"	4	17810979	17844865	33887	1	"ENSG00000109805"	"ENST00000251496.7"	0	"64151"	"NCAPG"	"non-SMC condensin I complex subunit G"	"NCAPG"	7.86086	12.6007	9.65841
